"Loss_Pct","Replicate","Seed","Status","Final_LGs","Retained_OGs","Error_Detail"
0.6,36,60813,"SUCCESS",15,4837,NA
0.6,37,60814,"SUCCESS",15,4840,NA
0.6,38,60815,"SUCCESS",15,4847,NA
0.6,39,60816,"SUCCESS",15,4844,NA
0.6,4,60781,"SUCCESS",15,4816,NA
0.6,40,60817,"SUCCESS",15,4807,NA
0.6,41,60818,"SUCCESS",15,4819,NA
0.6,42,60819,"SUCCESS",15,4848,NA
0.6,43,60820,"SUCCESS",15,4824,NA
0.6,44,60821,"SUCCESS",15,4815,NA
0.6,45,60822,"SUCCESS",15,4838,NA
0.6,46,60823,"SUCCESS",15,4832,NA
0.6,47,60824,"SUCCESS",15,4826,NA
0.6,48,60825,"SUCCESS",15,4828,NA
0.6,49,60826,"SUCCESS",15,4846,NA
0.6,5,60782,"SUCCESS",15,4809,NA
0.6,50,60827,"SUCCESS",15,4844,NA
